Objid,plate,mjd,fiberid,ra,dec,fiberMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,fuv_mag,nuv_mag,dered_u,dered_g,dered_r,dered_i,dered_z,petroR90_r,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,fuv_magerr,nuv_magerr,e_bv,s2n_r,sn_fuv_auto,survey,morph_type
587737826220965989,1788,54468,221,144.4663,64.27423,17.55871,19.49084,18.04181,17.38377,16.99021,16.74882,20.71823,20.6466,19.27687,17.88438,17.26958,16.90363,16.68744,2.857839,0.04219691,0.006561771,0.005902688,0.005905555,0.01450085,0.2500948,0.1714187,0.04142237,26.6312,4.342353,AIS,3
587734863219720247,1237,52762,429,153.0531,8.811031,17.45529,18.75245,17.68285,17.18607,16.83579,16.65033,19.83845,19.26516,18.59443,17.56659,17.10174,16.77185,16.605,3.329071,0.02353985,0.005044001,0.004857172,0.005064277,0.01423177,0.2077212,0.06486372,0.03070092,21.9637,5.228161,AIS,3
587741819991949511,2363,53763,38,150.2589,20.41137,18.04677,19.9105,18.44238,17.74676,17.32185,17.04185,21.27911,21.30141,19.77843,18.34521,17.67628,17.26841,17.00396,3.363762,0.06405136,0.01021449,0.008193229,0.007531143,0.01875802,0.3975864,0.3225536,0.02604425,16.2941,2.731482,AIS,3
587722982298026184,311,51665,59,228.212,-0.732906,17.94907,19.25206,18.30793,17.79798,17.42781,17.23175,20.51051,20.06763,18.92297,18.06579,17.62236,17.29464,17.13733,2.620811,0.02990375,0.007025388,0.00642137,0.006382016,0.01525419,0.2643935,0.1344956,0.0638763,18.3991,4.107513,AIS,3
588017713660952603,1672,53460,536,215.1285,49.4852,17.74998,18.78081,17.7639,17.4008,17.0673,16.9712,19.50522,19.40791,18.68709,17.69493,17.35079,17.02937,16.94431,2.694132,0.03054351,0.006126063,0.005797653,0.006328057,0.01441585,0.1636767,0.09718509,0.01835877,25.7641,6.63503,AIS,3
588015510343843914,388,51793,457,1.737523,0.8572974,19.17402,19.09528,18.52396,18.77773,18.21346,18.6177,19.69573,19.41225,18.90437,18.38349,18.67585,18.13621,18.56293,2.288402,0.03533501,0.008958541,0.01424577,0.01340161,0.05642734,0.1030976,0.05699209,0.03743289,9.06282,10.53371,AIS,3
587726013997187182,518,52282,49,184.5131,1.527459,17.53308,18.96613,17.91611,17.4114,17.00073,16.84578,20.5568,20.09806,18.84022,17.82346,17.34421,16.94978,16.80965,2.58678,0.0280533,0.007373049,0.00605459,0.006357122,0.01629182,0.2699018,0.1654108,0.02438404,24.4332,4.023686,AIS,3
588015509803499617,384,51821,546,353.7203,0.5646026,17.57691,20.18076,18.46721,17.62013,17.14714,16.81608,22.0135,22.35516,20.00185,18.33557,17.52465,17.07474,16.76474,2.809656,0.08015228,0.01085737,0.00699202,0.007380406,0.01522494,0.4083421,0.3368428,0.03475263,21.4571,2.659534,AIS,3
587741390500790456,2344,53740,328,149.2215,26.46821,17.77373,19.44805,18.20096,17.59119,17.20581,16.93591,21.39063,20.42253,19.34813,18.12744,17.53787,17.16538,16.90725,3.079536,0.05346365,0.007709859,0.00733932,0.006875929,0.01683503,0.4217296,0.1836755,0.01969907,18.7233,2.57511,AIS,3
587735348573962324,1764,53467,590,182.0461,15.13952,17.87394,19.17284,18.0129,17.58002,17.20602,17.02683,19.73098,19.54737,19.00923,17.89252,17.49271,17.13981,16.97989,2.901309,0.03244127,0.006353006,0.005907602,0.006390428,0.02053222,0.1881014,0.07157051,0.03141815,23.0868,5.773481,AIS,3
587742550676471990,2757,54509,347,209.416,18.22012,17.69573,19.44263,17.94447,17.30268,16.98003,16.71389,20.78668,20.57405,19.31145,17.84795,17.23267,16.92694,16.67625,3.41079,0.04516291,0.009490849,0.01041224,0.01333978,0.01867803,0.3092785,0.1275812,0.02590043,20.7133,3.511399,AIS,3
588017947750367315,1379,53084,149,211.5914,38.82758,17.49648,18.54175,17.68491,17.22404,16.8098,16.71127,20.10515,19.6459,18.49911,17.65353,17.20129,16.79255,16.69903,2.772513,0.0228302,0.005620559,0.005090671,0.004727782,0.01189677,0.1346163,0.06655701,0.008351345,26.207,8.067375,AIS,3
587739720298332289,2127,53859,177,213.838,26.45918,18.16288,19.00541,17.90098,17.5192,17.23779,17.11942,19.99769,19.5063,18.90106,17.82421,17.46352,17.19557,17.08948,3.386808,0.03516782,0.006843035,0.006786052,0.008564674,0.02139996,0.2205701,0.1124287,0.0203617,19.6141,4.923605,AIS,3
587739406222164221,2083,53359,11,127.174,19.59669,17.92159,19.6859,18.45927,17.85398,17.46771,17.23699,21.59334,20.75276,19.47678,18.3054,17.74239,17.38309,17.17699,2.600742,0.0525538,0.008740909,0.008721027,0.007442552,0.01931157,0.399523,0.2193924,0.04061083,17.2261,2.718241,AIS,3
587738948276715587,1936,53330,351,136.4924,29.86556,17.66677,19.11875,18.07127,17.55061,17.16442,16.94822,20.85442,20.20804,18.9736,17.96447,17.47315,17.10568,16.90657,2.81488,0.02750827,0.006764157,0.005713229,0.006236372,0.01312815,0.112451,0.06586307,0.02798317,22.9527,9.657535,AIS,3
587733605336612977,1168,52731,574,237.4017,47.60237,17.92,18.86088,17.94737,17.6476,17.31134,17.21877,20.03012,19.60048,18.78467,17.8913,17.60693,17.2805,17.1969,2.489053,0.02597782,0.009126918,0.01298655,0.01142628,0.02703968,0.1582445,0.06944685,0.01486107,20.2291,6.862797,AIS,3
587729781736210527,974,52427,468,255.9546,34.73138,17.03305,17.80197,16.86622,16.58964,16.3282,16.22573,19.01786,18.22738,17.68507,16.78021,16.52725,16.28089,16.19219,2.936839,0.01270205,0.003943529,0.003807517,0.003983221,0.008861139,0.08797781,0.0416206,0.02274,36.8904,12.34402,AIS,3
587736783068594364,1417,53141,482,238.8022,35.44676,18.81012,19.53671,18.80631,18.67987,18.0888,18.09456,20.83824,20.18332,19.4085,18.71197,18.61144,18.03691,18.05778,2.544456,0.04466036,0.009819411,0.0114724,0.01042782,0.03902646,0.2919284,0.1429545,0.02531252,13.2913,3.720091,AIS,3
587727179549376686,464,51908,567,60.32625,-5.673418,17.75779,19.23191,18.22816,17.69656,17.24514,17.05428,20.86251,20.17715,18.69305,17.83167,17.409,17.02709,16.89967,2.850297,0.03764198,0.007194037,0.006600621,0.006647393,0.01999078,0.3100221,0.1655329,0.1012218,34.5152,3.502976,AIS,3
587739458833547486,2130,53881,555,215.7554,29.0775,17.79853,19.00474,17.82405,17.35847,17.01505,16.81037,20.1029,19.58402,18.93394,17.77196,17.32068,16.98639,16.79005,3.377948,0.03375133,0.005628014,0.005393608,0.005630448,0.0164365,0.1630713,0.08866926,0.01381639,18.8148,6.659662,AIS,3
587733610162159839,1170,52756,609,243.696,43.30494,17.45117,19.62572,18.04286,17.28348,16.84328,16.56217,21.3097,20.26307,19.55594,17.99151,17.24623,16.81504,16.54215,3.334872,0.06364987,0.007243198,0.005659407,0.005643677,0.01245855,0.3174106,0.09350363,0.01346074,21.9845,3.421435,AIS,3
587736962385969390,1842,53501,237,220.6781,31.194,17.88665,19.33062,18.0868,17.48883,17.11951,16.8664,21.50683,20.45873,19.26329,18.03726,17.4529,17.09226,16.84708,3.466356,0.0447919,0.008775922,0.01253447,0.00723341,0.01593805,0.3817258,0.1466467,0.01277124,21.3477,2.844974,AIS,3
588011218060181667,783,52325,119,198.3824,61.45668,17.48398,19.21243,17.94143,17.30099,16.9316,16.71469,20.30268,19.86871,19.11868,17.87245,17.25096,16.89367,16.6878,3.047338,0.0307067,0.00586259,0.005030597,0.005144542,0.01291301,0.2894001,0.06712105,0.01741295,24.9832,3.75259,AIS,3
588017704532901966,1601,53115,388,160.8336,12.20041,17.97338,19.92751,18.37547,17.63711,17.21435,16.95944,21.11212,21.65258,19.79721,18.2796,17.56758,17.16162,16.92206,3.388687,0.06779564,0.01092985,0.007658701,0.0081413,0.0176345,0.3962106,0.2433787,0.02573234,16.9343,2.740966,AIS,3
587727223016259882,740,52263,382,341.3621,14.54256,17.76617,19.72536,18.39222,17.75807,17.30118,17.05654,21.69729,20.72533,19.46947,18.20394,17.62152,17.19763,16.98312,2.680298,0.04798228,0.00815765,0.006572725,0.006956305,0.01618867,0.5301378,0.2246038,0.04942345,21.3489,2.048524,AIS,3
587742572682281131,2482,54175,434,162.7548,18.73623,17.64331,19.11923,17.92953,17.38497,16.99798,16.7528,20.40299,20.1823,18.96222,17.81401,17.30118,16.93444,16.70775,3.467588,0.04230011,0.0114631,0.00626058,0.006913228,0.01777933,0.2737523,0.1522439,0.03050131,22.3791,3.96709,AIS,3
587732136457338972,880,52367,425,174.487,52.67048,18.01638,19.47911,18.32157,17.72887,17.34867,17.15473,21.36114,20.70547,19.41727,18.27607,17.69586,17.32365,17.13699,3.051804,0.0382573,0.008190498,0.006645269,0.007727537,0.01831031,0.388084,0.2154499,0.01233659,17.6477,2.798363,AIS,3
587732770504835206,1236,52751,251,150.6518,7.611674,17.93717,19.42804,18.29319,17.78297,17.46717,17.29542,21.70471,20.5247,19.31713,18.21159,17.72379,17.42229,17.2636,2.765775,0.03939747,0.007125591,0.006512043,0.006237806,0.01606466,0.4252827,0.1200659,0.02145763,17.6152,2.553596,AIS,3
587742013838721060,2780,54557,182,228.071,16.78477,17.68503,19.83968,18.25114,17.46769,17.04513,16.79892,21.53461,21.64176,19.67331,18.12873,17.3789,16.97781,16.75118,3.046063,0.05296613,0.007288186,0.005927001,0.005746153,0.01303205,0.327218,0.3161522,0.03143434,20.0722,3.318888,AIS,3
587722983895072946,295,51985,353,197.2067,0.6110198,18.33307,19.1223,18.0141,17.62805,17.34635,17.25682,20.48169,19.98267,19.00251,17.92596,17.56412,17.29787,17.22245,3.35152,0.03643873,0.006725728,0.006514712,0.007766481,0.02111482,0.1118356,0.07190903,0.02283224,15.2784,9.710682,AIS,3
587722982286426277,297,51663,92,201.6462,-0.7680019,18.26679,19.19802,18.16514,17.74665,17.47024,17.36851,20.12203,19.94123,19.06428,18.06674,17.67528,17.41612,17.33014,3.345609,0.03138148,0.008397377,0.02659751,0.007924088,0.0210551,0.1860304,0.1234139,0.02604304,17.8199,5.837756,AIS,3
588017720639553609,1439,53003,177,168.1717,40.99268,17.62671,19.38011,18.0114,17.32987,16.95961,16.71415,21.10125,20.64211,19.30732,17.95785,17.29103,16.93016,16.69327,3.271529,0.04396278,0.006890137,0.005722368,0.005647049,0.01339349,0.3273876,0.2177502,0.01389027,22.7216,3.317169,AIS,3
587734891683709001,1233,52734,47,189.9797,9.029066,17.85002,19.23504,18.08373,17.5508,17.15076,17.04481,20.47388,20.25023,19.12851,18.00535,17.49395,17.10765,17.01425,3.1982,0.03620074,0.009054777,0.007288139,0.007497491,0.01930965,0.2416313,0.1091477,0.02064609,18.3469,4.49445,AIS,3
588010880364904656,835,52326,445,169.0115,5.709152,17.98103,19.52283,18.40381,17.84832,17.46673,17.31629,21.61145,20.61067,19.16031,18.13708,17.65486,17.32003,17.21228,2.7294,0.04344138,0.00932643,0.00780921,0.008118876,0.0201113,0.4573245,0.1965647,0.07243332,22.0786,2.374681,AIS,3
587732769982840968,1230,52672,82,184.9851,8.790064,17.44536,19.32372,17.92203,17.16176,16.7569,16.49294,20.34897,20.12299,19.21126,17.83928,17.10175,16.71139,16.46068,3.24708,0.03510682,0.007357667,0.005123511,0.005439662,0.01116629,0.2206916,0.149475,0.02140259,22.9983,4.920894,AIS,3
587726032229302532,470,51929,448,136.0881,1.257822,17.99428,19.76542,18.40642,17.74277,17.35778,17.11213,21.42337,21.36021,19.54489,18.24415,17.62507,17.26853,17.04886,3.320286,0.06046177,0.008834457,0.00735884,0.007537066,0.02140452,0.3754685,0.250429,0.0428751,16.3023,2.892386,AIS,3
588017702397345952,1616,53169,245,188.6972,11.56328,18.27348,18.99191,17.89606,17.57331,17.3127,17.24682,20.2526,19.81588,18.76588,17.72975,17.45268,17.22124,17.18197,3.437913,0.03311029,0.009239053,0.007136056,0.00838405,0.01797613,0.1981443,0.1196185,0.04335468,16.6909,5.480855,AIS,3
588017978357842040,2000,53495,419,189.8855,39.50665,18.24515,19.13164,18.02529,17.66772,17.4409,17.35044,20.36517,20.04607,19.04967,17.96498,17.62398,17.40773,17.32692,3.37651,0.03436095,0.007460196,0.007167347,0.007865933,0.02261737,0.2139331,0.1367261,0.01574795,18.3215,5.076355,AIS,3
587741531704918083,2346,53734,367,153.7064,25.26023,18.88872,19.33401,18.53805,18.2935,17.94317,17.96066,20.77496,20.28172,19.07552,18.34786,18.15556,17.83857,17.8865,3.395086,0.03455349,0.01035366,0.01091377,0.0115262,0.03298639,0.2375563,0.1546418,0.05042679,10.9518,4.571547,AIS,3
588023048022327302,2349,53734,411,156.2138,25.56001,16.96678,18.64715,17.48893,16.86719,16.4328,16.17779,19.97484,19.39477,18.53363,17.40541,16.80661,16.38686,16.14523,3.003486,0.02323228,0.006648293,0.005970938,0.006024329,0.009399771,0.1808331,0.1082402,0.02204254,32.25,6.005536,AIS,3
587735348013170708,1758,53084,189,126.6608,7.721447,18.2032,19.46321,18.262,17.78385,17.43027,17.27106,20.19849,20.39888,19.26624,18.11707,17.67874,17.35056,17.21454,3.3207,0.04063115,0.007497245,0.006786114,0.007219326,0.02012371,0.2030142,0.1273009,0.03835554,18.5423,5.349381,AIS,3
587741601498136590,2238,54205,106,192.4371,26.88737,17.86142,18.85681,17.89327,17.52557,17.2042,17.08043,19.55576,19.31237,18.79545,17.84812,17.49283,17.17937,17.06282,3.13616,0.02360981,0.005884725,0.005817591,0.006184807,0.01567322,0.1332194,0.05747895,0.01198486,24.3926,8.151965,AIS,3
588017604673339591,1356,53033,157,151.4567,39.67067,17.9759,19.0167,17.95671,17.52464,17.19795,17.06221,20.24281,20.0924,18.93731,17.89829,17.48228,17.16582,17.03943,2.993111,0.02796549,0.006569538,0.006726774,0.006882485,0.01941986,0.2136808,0.1591356,0.01542573,19.5273,5.082347,AIS,3
587722982291013769,302,51688,170,212.0675,-0.7277601,17.82784,19.33284,18.20259,17.6402,17.2965,17.0628,20.79303,20.36094,19.11561,18.04276,17.52428,17.2086,17.00048,3.156749,0.03340781,0.0074995,0.006113148,0.00677413,0.0153567,0.2655677,0.1066124,0.04208335,23.2773,4.089353,AIS,3
587739809953087759,2140,53858,105,221.0806,22.31629,18.18196,19.44885,18.2948,17.78782,17.45708,17.26102,20.74625,21.27361,19.29648,18.18269,17.70651,17.39542,17.21731,3.223387,0.04586691,0.01017404,0.008284909,0.008019792,0.01909397,0.3400329,0.3027421,0.03009231,18.0144,3.193809,AIS,3
587742903400136764,2600,54243,429,189.7664,17.75698,16.35143,19.96269,17.86357,16.96867,16.59695,16.30302,21.81198,21.2271,19.85469,17.78411,16.91104,16.55325,16.27204,1.716669,0.05171714,0.006021081,0.004795763,0.00481341,0.009630457,0.4766274,0.316094,0.02094016,42.0914,2.27851,AIS,3
587727227303493785,653,52145,534,6.433132,-9.188353,17.38165,18.76199,17.56266,17.01585,16.62674,16.4126,20.60073,19.93573,18.54919,17.40609,16.90229,16.54063,16.35154,3.177161,0.03252534,0.007579434,0.007403083,0.008112879,0.01509684,0.2815537,0.1193255,0.04065752,27.7355,3.857168,AIS,3
587745539971219951,2572,54056,156,127.7022,9.607194,17.63764,20.00916,18.30925,17.46829,17.05159,16.73117,21.99778,21.97794,19.67857,18.066,17.29187,16.91782,16.63633,3.243645,0.05872801,0.008082855,0.005915495,0.005777234,0.01257205,0.3986293,0.4686422,0.06497128,20.8698,2.724336,AIS,3
587738947742466131,1943,53386,285,142.97,32.34818,18.2411,19.24595,18.12777,17.71743,17.42678,17.23434,20.44719,20.07863,19.14286,18.05192,17.66242,17.38507,17.20477,3.344099,0.04059248,0.006793985,0.006748988,0.007389782,0.02414283,0.2530368,0.09209853,0.01985062,15.0718,4.291865,AIS,3
587733604263723151,1168,52731,20,238.5607,45.77289,17.32046,19.05047,17.76348,17.10608,16.70059,16.44595,20.74174,20.23101,18.96662,17.70179,17.06133,16.66666,16.42189,3.330716,0.0342385,0.006268814,0.005807132,0.005548888,0.01511069,0.2251112,0.07280346,0.01635033,20.5466,4.824284,AIS,3
588298662505283825,1463,53063,162,202.4367,45.65951,18.78926,20.62897,19.22652,18.67159,18.28685,17.99403,21.51385,21.40178,20.54952,19.16806,18.6292,18.25471,17.97124,3.219065,0.1052482,0.01853018,0.01455292,0.0136769,0.03172861,0.4209507,0.2923189,0.01562019,10.016,2.579875,AIS,3
587739407335489700,2157,54242,334,228.2677,27.22489,17.51133,19.58014,18.04776,17.27327,16.85675,16.58715,21.35209,20.40668,19.37739,17.89857,17.16507,16.77471,16.52898,3.351489,0.05205555,0.007997478,0.005801428,0.005975618,0.01531858,0.3085698,0.1403903,0.03939232,21.6662,3.519463,AIS,3
587739407334637655,2154,54539,338,226.306,27.96817,18.30048,18.86465,18.07866,17.99143,17.65958,17.66036,19.8168,19.2429,18.74622,17.99152,17.92823,17.61165,17.62638,2.539206,0.02673524,0.006245968,0.007575387,0.008288752,0.02755258,0.1757809,0.09464842,0.02308039,17.7846,6.178146,AIS,3
587731868013953115,1005,52703,206,146.9206,47.31573,18.97183,18.99232,18.2974,18.2751,17.97921,18.08192,19.49296,19.12474,18.93668,18.25646,18.24541,17.9567,18.06596,3.068096,0.02981954,0.008312894,0.009281848,0.0105395,0.03639562,0.1395089,0.07946925,0.01078513,11.1166,7.784452,AIS,3
587739630632632536,2149,54509,408,225.1354,26.17565,17.00388,19.0166,17.53076,16.79114,16.42361,16.17446,20.9205,20.79615,18.80715,17.37665,16.67937,16.33886,16.11437,3.376617,0.03246359,0.005226518,0.004251796,0.004310557,0.01012257,0.2137731,0.1176156,0.04032107,31.3977,5.080152,AIS,3
587739610234814557,2097,53491,255,176.0818,33.09591,17.82579,18.90034,17.90452,17.47356,17.14962,17.00738,20.23987,19.63287,18.8002,17.83083,17.42012,17.10909,16.97864,3.172018,0.03052223,0.006145484,0.005795153,0.006494232,0.01594492,0.2045,0.1105836,0.01943888,23.212,5.310513,AIS,3
587725818567786525,609,52339,376,221.4012,63.67945,18.5416,19.11348,18.52072,18.36524,17.93889,17.95255,19.64249,19.63147,19.02592,18.4563,18.31851,17.90346,17.92743,2.39514,0.02599777,0.007750985,0.008573193,0.009451782,0.02762546,0.1169007,0.07807733,0.01699893,12.9985,9.289932,AIS,3
587724240160817249,464,51908,110,59.94487,-6.700608,17.80201,19.5627,18.22006,17.61973,17.21773,16.97022,20.34364,20.41713,19.04355,17.83808,17.34268,17.00766,16.82128,3.400124,0.04449574,0.008937888,0.006968315,0.007306616,0.02264036,0.249237,0.2090998,0.09761383,27.1368,4.357298,AIS,3
587739407828451349,2080,53350,271,117.5673,15.6039,17.49337,18.97047,17.75162,17.17662,16.76159,16.55513,20.35456,19.94616,18.76278,17.59879,17.06578,16.67754,16.49554,3.402393,0.03290293,0.006400771,0.005643195,0.006012052,0.0134138,0.1751966,0.1065167,0.0408127,24.9604,6.19875,AIS,3
587739116315410591,1932,53350,37,133.9226,26.70284,17.84427,18.77283,17.75952,17.46865,17.16754,17.06926,19.75027,19.37549,18.59867,17.63137,17.3757,17.09706,17.01929,2.715527,0.02677375,0.005616978,0.005549572,0.005834843,0.01388089,0.1168753,0.06738506,0.03370326,23.9173,9.291953,AIS,3
588017990148882546,1793,53883,202,195.1922,8.916075,17.83863,18.79,17.6889,17.3015,17.00302,16.83661,19.96917,19.46336,18.66192,17.59466,17.23315,16.95119,16.79986,3.047353,0.0284836,0.00628561,0.00564338,0.00597586,0.01444364,0.1933378,0.06657181,0.02477092,20.4163,5.617112,AIS,3
587741391573876875,2297,53738,628,147.2439,26.75238,17.71921,19.17835,18.07847,17.57455,17.1862,16.94404,20.3104,19.99432,19.05793,17.98987,17.51029,17.13747,16.90949,2.875087,0.03092872,0.006870422,0.006456646,0.006559712,0.01845565,0.1560268,0.09084388,0.02374777,21.1227,6.960341,AIS,3
587734947521757342,1601,53115,289,160.8209,10.36852,17.5094,18.88851,17.79747,17.2579,16.8622,16.66833,21.03105,20.16672,18.75887,17.70208,17.18872,16.80974,16.63113,3.203982,0.02470236,0.008204929,0.005862225,0.006169092,0.01424031,0.2919541,0.07347115,0.02536565,24.5023,3.719763,AIS,3
587736542012702864,1800,53884,89,202.3412,9.307047,17.67489,19.09852,17.92933,17.3629,16.96975,16.72735,20.89295,20.62697,18.98529,17.84603,17.30248,16.92393,16.69486,3.447206,0.03648135,0.007968497,0.006693725,0.006557321,0.01438252,0.2713799,0.1858778,0.02156133,18.8854,4.00177,AIS,3
588011123582828608,788,52338,177,212.8827,59.35952,17.66941,19.30273,18.0659,17.41481,17.02221,16.83159,20.92334,20.49396,19.24998,18.02708,17.38666,17.00086,16.81646,3.125791,0.03579799,0.006769356,0.005724153,0.00620219,0.01631415,0.1655849,0.07878758,0.01007554,28.0962,6.558568,AIS,3
587742575922315350,2751,54243,367,225.0747,14.87773,18.34166,19.41416,18.20515,17.71836,17.42622,17.26783,20.38232,19.93928,19.29051,18.11417,17.65237,17.37619,17.23236,3.300521,0.06150085,0.008394391,0.007876663,0.007594817,0.02238349,0.201129,0.1136509,0.02370384,15.6501,5.39952,AIS,3
587724232099758157,417,51821,222,7.467508,14.4709,18.12312,19.26982,18.1754,17.71655,17.36292,17.10876,20.74272,20.48463,18.86548,17.87789,17.50076,17.19929,16.99275,3.298971,0.04177738,0.00805176,0.01328417,0.008453439,0.02076596,0.1982719,0.1244295,0.07847937,18.4424,5.477326,AIS,3
588017702412615692,1715,54212,241,223.99,8.801509,17.51587,19.81914,17.63129,16.98343,16.63319,17.33162,19.42845,18.76313,19.66773,17.51988,16.90262,16.57192,17.28818,2.669311,0.06830816,0.006021373,0.004681396,0.004697434,0.02237793,0.1312054,0.06757355,0.02941504,23.4707,8.277102,AIS,3
587735429080875104,1281,52753,3,199.0196,48.48365,18.10942,19.45763,18.31118,17.85298,17.5233,17.30479,20.8939,20.23476,19.39579,18.26567,17.81998,17.49828,17.28705,3.435637,0.03856943,0.007443837,0.007278903,0.007571886,0.01898066,0.2014488,0.09336808,0.01267293,15.8728,5.390948,AIS,3
587732482206859408,963,52643,15,164.6698,47.14432,18.27105,19.28754,18.25069,17.84165,17.54123,17.39651,20.44371,19.85968,19.14679,18.14713,17.76654,17.48428,17.35612,3.340991,0.03122925,0.008345434,0.007582922,0.008385763,0.02107172,0.2439137,0.0854211,0.02557438,14.3514,4.452395,AIS,3
587729407536332925,620,52375,331,238.166,51.20219,17.28629,19.53357,17.97513,17.26684,16.9229,16.63166,22.06161,21.8011,19.45548,17.91768,17.22517,16.8913,16.60925,2.832102,0.04223979,0.006414967,0.005180143,0.004827624,0.0103104,0.4415608,0.310935,0.01509201,27.6437,2.459457,AIS,3
587742575370961008,2614,54481,296,190.6703,18.75366,17.82324,19.62036,18.30476,17.61966,17.20714,16.93114,21.68691,20.89903,19.52247,18.23273,17.56742,17.16752,16.90305,3.251982,0.05042738,0.009406486,0.006971068,0.007598319,0.0165016,0.4017313,0.2310077,0.0189162,18.6503,2.703299,AIS,3
588018056203141605,1691,53260,42,253.4705,25.96963,18.10866,19.74432,18.54399,17.90212,17.50589,17.24758,21.12002,22.07565,19.46424,18.33792,17.75266,17.39256,17.16723,2.887123,0.05487264,0.009706287,0.007666639,0.009586398,0.02229261,0.3014954,0.5015272,0.05464465,16.8819,3.602045,AIS,3
587726014540480558,525,52295,25,199.2355,1.824123,17.49454,18.89392,17.87012,17.4716,17.04392,16.93692,20.5427,19.90827,18.70908,17.73412,17.37296,16.96912,16.88389,2.283098,0.0280305,0.005903224,0.005609527,0.005474686,0.0134917,0.172156,0.06822991,0.03519871,26.3774,6.308231,AIS,3
587739845380407418,2784,54529,484,210.4129,23.18706,17.68072,19.50989,18.07316,17.50084,17.08925,16.83453,21.043,20.67632,19.3833,17.98001,17.43328,17.03802,16.79821,3.002976,0.04494136,0.006420285,0.005845956,0.00562736,0.01513502,0.3971758,0.2980539,0.02502961,30.8612,2.734306,AIS,3
587744874791501991,2434,53826,241,135.4915,13.6727,17.44988,19.71246,18.24904,17.455,16.9957,16.68216,21.48062,21.49737,19.53938,18.12169,17.36263,16.92566,16.6325,2.725739,0.054089,0.007771838,0.006224179,0.006060641,0.01634998,0.3436058,0.2497944,0.03389744,26.4711,3.160599,AIS,3
588007005258580187,608,52081,543,222.504,59.81899,17.05444,19.24874,17.55209,16.78227,16.35641,16.08018,20.8289,20.75412,19.21652,17.52839,16.76508,16.34337,16.07094,3.496277,0.03680943,0.005879898,0.00456339,0.004322726,0.009755234,0.3244036,0.1838597,0.006482944,33.6707,3.347682,AIS,3
588017948821749896,1464,53091,629,205.0079,41.05688,17.95683,18.97808,17.91132,17.55791,17.26197,17.10626,20.0605,19.7042,18.94715,17.88856,17.5414,17.24945,17.09738,2.813688,0.03111823,0.00669976,0.006536177,0.007381291,0.01955697,0.1135093,0.07816344,0.005871248,20.6821,9.567502,AIS,3
