#lambda       q_CCM       q_CAL       q_HZ1       q_HZ2       q_HZ3       q_HZ4       q_HZ5       q_GD1       q_GD2       q_GD3
18878.0     0.14524     0.14249     0.14029     0.14029     0.14029     0.11487     0.14249     0.09171     0.09902     0.10719
18879.0     0.14523     0.14247     0.14027     0.14027     0.14027     0.11486     0.14247     0.09168     0.09902     0.10716
18880.0     0.14522     0.14245     0.14024     0.14024     0.14024     0.11485     0.14245     0.09165     0.09902     0.10713
18881.0     0.14520     0.14244     0.14021     0.14021     0.14021     0.11485     0.14244     0.09162     0.09902     0.10710
18882.0     0.14519     0.14242     0.14019     0.14019     0.14019     0.11484     0.14242     0.09159     0.09902     0.10708
18883.0     0.14518     0.14240     0.14016     0.14016     0.14016     0.11483     0.14240     0.09156     0.09902     0.10705
18884.0     0.14517     0.14238     0.14013     0.14013     0.14013     0.11482     0.14238     0.09154     0.09903     0.10702
18885.0     0.14516     0.14236     0.14010     0.14010     0.14010     0.11482     0.14236     0.09151     0.09903     0.10699
18886.0     0.14514     0.14234     0.14008     0.14008     0.14008     0.11481     0.14234     0.09148     0.09903     0.10696
18887.0     0.14513     0.14232     0.14005     0.14005     0.14005     0.11480     0.14232     0.09145     0.09903     0.10693
18888.0     0.14512     0.14230     0.14002     0.14002     0.14002     0.11479     0.14230     0.09142     0.09903     0.10690
18889.0     0.14511     0.14228     0.14000     0.14000     0.14000     0.11479     0.14228     0.09139     0.09903     0.10687
18890.0     0.14509     0.14226     0.13997     0.13997     0.13997     0.11478     0.14226     0.09137     0.09903     0.10684
18891.0     0.14508     0.14224     0.13994     0.13994     0.13994     0.11477     0.14224     0.09134     0.09903     0.10681
18892.0     0.14507     0.14222     0.13992     0.13992     0.13992     0.11476     0.14222     0.09131     0.09903     0.10679
18893.0     0.14506     0.14221     0.13989     0.13989     0.13989     0.11476     0.14221     0.09128     0.09903     0.10676
18894.0     0.14504     0.14219     0.13986     0.13986     0.13986     0.11475     0.14219     0.09125     0.09903     0.10673
18895.0     0.14503     0.14217     0.13984     0.13984     0.13984     0.11474     0.14217     0.09122     0.09903     0.10670
18896.0     0.14502     0.14215     0.13981     0.13981     0.13981     0.11474     0.14215     0.09120     0.09903     0.10667
18897.0     0.14501     0.14213     0.13978     0.13978     0.13978     0.11473     0.14213     0.09117     0.09903     0.10664
18898.0     0.14499     0.14211     0.13975     0.13975     0.13975     0.11472     0.14211     0.09114     0.09904     0.10661
18899.0     0.14498     0.14209     0.13973     0.13973     0.13973     0.11471     0.14209     0.09111     0.09904     0.10658
18900.0     0.14497     0.14207     0.13970     0.13970     0.13970     0.11471     0.14207     0.09108     0.09904     0.10655
18901.0     0.14496     0.14205     0.13967     0.13967     0.13967     0.11470     0.14205     0.09105     0.09904     0.10653
18902.0     0.14495     0.14203     0.13965     0.13965     0.13965     0.11469     0.14203     0.09103     0.09904     0.10650
18903.0     0.14493     0.14201     0.13962     0.13962     0.13962     0.11468     0.14201     0.09100     0.09904     0.10647
18904.0     0.14492     0.14200     0.13959     0.13959     0.13959     0.11468     0.14200     0.09097     0.09904     0.10644
18905.0     0.14491     0.14198     0.13956     0.13956     0.13956     0.11467     0.14198     0.09094     0.09904     0.10641
18906.0     0.14490     0.14196     0.13954     0.13954     0.13954     0.11466     0.14196     0.09091     0.09904     0.10638
18907.0     0.14488     0.14194     0.13951     0.13951     0.13951     0.11465     0.14194     0.09088     0.09904     0.10635
18908.0     0.14487     0.14192     0.13948     0.13948     0.13948     0.11465     0.14192     0.09086     0.09904     0.10632
18909.0     0.14486     0.14190     0.13946     0.13946     0.13946     0.11464     0.14190     0.09083     0.09904     0.10629
18910.0     0.14485     0.14188     0.13943     0.13943     0.13943     0.11463     0.14188     0.09080     0.09904     0.10627
18911.0     0.14483     0.14186     0.13940     0.13940     0.13940     0.11463     0.14186     0.09077     0.09905     0.10624
18912.0     0.14482     0.14184     0.13938     0.13938     0.13938     0.11462     0.14184     0.09074     0.09905     0.10621
18913.0     0.14481     0.14182     0.13935     0.13935     0.13935     0.11461     0.14182     0.09071     0.09905     0.10618
18914.0     0.14480     0.14180     0.13932     0.13932     0.13932     0.11460     0.14180     0.09069     0.09905     0.10615
18915.0     0.14478     0.14179     0.13929     0.13929     0.13929     0.11460     0.14179     0.09066     0.09905     0.10612
18916.0     0.14477     0.14177     0.13927     0.13927     0.13927     0.11459     0.14177     0.09063     0.09905     0.10609
18917.0     0.14476     0.14175     0.13924     0.13924     0.13924     0.11458     0.14175     0.09060     0.09905     0.10606
18918.0     0.14475     0.14173     0.13921     0.13921     0.13921     0.11457     0.14173     0.09057     0.09905     0.10603
18919.0     0.14474     0.14171     0.13919     0.13919     0.13919     0.11457     0.14171     0.09054     0.09905     0.10601
18920.0     0.14472     0.14169     0.13916     0.13916     0.13916     0.11456     0.14169     0.09052     0.09905     0.10598
18921.0     0.14471     0.14167     0.13913     0.13913     0.13913     0.11455     0.14167     0.09049     0.09905     0.10595
18922.0     0.14470     0.14165     0.13911     0.13911     0.13911     0.11454     0.14165     0.09046     0.09905     0.10592
18923.0     0.14469     0.14163     0.13908     0.13908     0.13908     0.11454     0.14163     0.09043     0.09905     0.10589
18924.0     0.14467     0.14161     0.13905     0.13905     0.13905     0.11453     0.14161     0.09040     0.09905     0.10586
18925.0     0.14466     0.14159     0.13903     0.13903     0.13903     0.11452     0.14159     0.09037     0.09906     0.10583
18926.0     0.14465     0.14158     0.13900     0.13900     0.13900     0.11451     0.14158     0.09035     0.09906     0.10580
18927.0     0.14464     0.14156     0.13897     0.13897     0.13897     0.11451     0.14156     0.09032     0.09906     0.10577
18928.0     0.14462     0.14154     0.13894     0.13894     0.13894     0.11450     0.14154     0.09029     0.09906     0.10575
18929.0     0.14461     0.14152     0.13892     0.13892     0.13892     0.11449     0.14152     0.09026     0.09906     0.10572
18930.0     0.14460     0.14150     0.13889     0.13889     0.13889     0.11449     0.14150     0.09023     0.09906     0.10569
18931.0     0.14459     0.14148     0.13886     0.13886     0.13886     0.11448     0.14148     0.09020     0.09906     0.10566
18932.0     0.14458     0.14146     0.13884     0.13884     0.13884     0.11447     0.14146     0.09018     0.09906     0.10563
18933.0     0.14456     0.14144     0.13881     0.13881     0.13881     0.11446     0.14144     0.09015     0.09906     0.10560
18934.0     0.14455     0.14142     0.13878     0.13878     0.13878     0.11446     0.14142     0.09012     0.09906     0.10557
18935.0     0.14454     0.14140     0.13876     0.13876     0.13876     0.11445     0.14140     0.09009     0.09906     0.10554
18936.0     0.14453     0.14138     0.13873     0.13873     0.13873     0.11444     0.14138     0.09006     0.09906     0.10551
18937.0     0.14451     0.14137     0.13870     0.13870     0.13870     0.11443     0.14137     0.09003     0.09906     0.10549
18938.0     0.14450     0.14135     0.13867     0.13867     0.13867     0.11443     0.14135     0.09001     0.09907     0.10546
18939.0     0.14449     0.14133     0.13865     0.13865     0.13865     0.11442     0.14133     0.08998     0.09907     0.10543
18940.0     0.14448     0.14131     0.13862     0.13862     0.13862     0.11441     0.14131     0.08995     0.09907     0.10540
18941.0     0.14447     0.14129     0.13859     0.13859     0.13859     0.11440     0.14129     0.08992     0.09907     0.10537
18942.0     0.14445     0.14127     0.13857     0.13857     0.13857     0.11440     0.14127     0.08989     0.09907     0.10534
18943.0     0.14444     0.14125     0.13854     0.13854     0.13854     0.11439     0.14125     0.08987     0.09907     0.10531
18944.0     0.14443     0.14123     0.13851     0.13851     0.13851     0.11438     0.14123     0.08984     0.09907     0.10528
18945.0     0.14442     0.14121     0.13849     0.13849     0.13849     0.11438     0.14121     0.08981     0.09907     0.10526
18946.0     0.14440     0.14119     0.13846     0.13846     0.13846     0.11437     0.14119     0.08978     0.09907     0.10523
18947.0     0.14439     0.14118     0.13843     0.13843     0.13843     0.11436     0.14118     0.08975     0.09907     0.10520
18948.0     0.14438     0.14116     0.13840     0.13840     0.13840     0.11435     0.14116     0.08972     0.09907     0.10517
18949.0     0.14437     0.14114     0.13838     0.13838     0.13838     0.11435     0.14114     0.08970     0.09907     0.10514
18950.0     0.14435     0.14112     0.13835     0.13835     0.13835     0.11434     0.14112     0.08967     0.09907     0.10511
18951.0     0.14434     0.14110     0.13832     0.13832     0.13832     0.11433     0.14110     0.08964     0.09907     0.10508
18952.0     0.14433     0.14108     0.13830     0.13830     0.13830     0.11432     0.14108     0.08961     0.09908     0.10505
18953.0     0.14432     0.14106     0.13827     0.13827     0.13827     0.11432     0.14106     0.08958     0.09908     0.10503
18954.0     0.14431     0.14104     0.13824     0.13824     0.13824     0.11431     0.14104     0.08955     0.09908     0.10500
18955.0     0.14429     0.14102     0.13822     0.13822     0.13822     0.11430     0.14102     0.08953     0.09908     0.10497
18956.0     0.14428     0.14100     0.13819     0.13819     0.13819     0.11429     0.14100     0.08950     0.09908     0.10494
18957.0     0.14427     0.14099     0.13816     0.13816     0.13816     0.11429     0.14099     0.08947     0.09908     0.10491
18958.0     0.14426     0.14097     0.13813     0.13813     0.13813     0.11428     0.14097     0.08944     0.09908     0.10488
18959.0     0.14424     0.14095     0.13811     0.13811     0.13811     0.11427     0.14095     0.08941     0.09908     0.10485
18960.0     0.14423     0.14093     0.13808     0.13808     0.13808     0.11426     0.14093     0.08939     0.09908     0.10482
18961.0     0.14422     0.14091     0.13805     0.13805     0.13805     0.11426     0.14091     0.08936     0.09908     0.10480
18962.0     0.14421     0.14089     0.13803     0.13803     0.13803     0.11425     0.14089     0.08933     0.09908     0.10477
18963.0     0.14420     0.14087     0.13800     0.13800     0.13800     0.11424     0.14087     0.08930     0.09908     0.10474
18964.0     0.14418     0.14085     0.13797     0.13797     0.13797     0.11424     0.14085     0.08927     0.09908     0.10471
18965.0     0.14417     0.14083     0.13795     0.13795     0.13795     0.11423     0.14083     0.08924     0.09909     0.10468
18966.0     0.14416     0.14081     0.13792     0.13792     0.13792     0.11422     0.14081     0.08922     0.09909     0.10465
18967.0     0.14415     0.14080     0.13789     0.13789     0.13789     0.11421     0.14080     0.08919     0.09909     0.10462
18968.0     0.14413     0.14078     0.13786     0.13786     0.13786     0.11421     0.14078     0.08916     0.09909     0.10459
18969.0     0.14412     0.14076     0.13784     0.13784     0.13784     0.11420     0.14076     0.08913     0.09909     0.10457
18970.0     0.14411     0.14074     0.13781     0.13781     0.13781     0.11419     0.14074     0.08910     0.09909     0.10454
18971.0     0.14410     0.14072     0.13778     0.13778     0.13778     0.11418     0.14072     0.08908     0.09909     0.10451
18972.0     0.14409     0.14070     0.13776     0.13776     0.13776     0.11418     0.14070     0.08905     0.09909     0.10448
18973.0     0.14407     0.14068     0.13773     0.13773     0.13773     0.11417     0.14068     0.08902     0.09909     0.10445
18974.0     0.14406     0.14066     0.13770     0.13770     0.13770     0.11416     0.14066     0.08899     0.09909     0.10442
18975.0     0.14405     0.14064     0.13767     0.13767     0.13767     0.11415     0.14064     0.08896     0.09909     0.10439
18976.0     0.14404     0.14062     0.13765     0.13765     0.13765     0.11415     0.14062     0.08893     0.09909     0.10436
